style;size;path;array
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_220.jpg;1100011000001100010100100000000000100010010011101011101000001010100011001110100000101000001000000110110001101010000100101010010000010110101010101010101011111010101110101010101110010001010100001110101000010100011010100101001010100101011010110101101011010010100101101110010000101001010001101011010101101110110100010111101011110101000101000110100111101010101011101110101000000001010101001110100000010010110000101001001011010011110100100010100010001000100111110101000100110000111001010000011111000001001111010111100
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_208.jpg;0000100010000010010111010001000010010000011000000110100011100010001000110010011101011001011011011110110111100101010101100101101110110100010010101010101111101001010100010101001111111011101101010101001011101001000000101010010000111010010000101001000011000100101001101010000010101000011010000100111010010100001011101100000001001010111010111101000101010001010100010101000101111011111010100000000100101011100100111101001101001011011001001000100000000000000010000010000000100000000010001001100110110101011101111000001
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_142.jpg;0010000000100010111010001100100000001111110000011111010110010100111111101100110010110010010010110110100101001011010101111010110101000001001011111011111111111111101011111111110100010101010110101010110101010010101010010101101010010100101011010010101001011010010100101111010010101001010010100001010010101000010100101110111100010101000010101110101011111011101111101010101111111111010100010110101100010010101101011010010010110110110110100010011001100110001100011100000000101001110110011010010111010001001011011111010
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_8.jpg;0000110011000000010000100010100011110001011111010011101011100010001000110010001001101001101001001111010011100001001011100001010100101111101110111110100111111111111110111110101011101010100101010000111011000101000011100001011001111001010011100001101010010100111001000010000011101100000010101101000011101010010000001010101011010001010101001010101010101010111010101010101010101000010100000010101010010000101001011010010010110100110110000010001001100011001100011100000111010001000000010000010110010001011101011111100
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_156.jpg;0100100000000110111110110111100000100000001000000001101010101000000000111001100100101100100101111101011011010001101011010001111010101011010100010001000000000000000000000000000101011010101010100101010110101011010101001010110001011010110100001010010000101000011010110101101011010010101001010110101101010001101011100001010000101010111010100000010000000000000000010101010101010001111110111001000101101000010011100101011101001100101101011011101100110010000100101100100001100001110111100001100010000001011111111000010
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_181.jpg;1100110111111100111010001000001000000000000111001100000110001100011101110100010110010011010010100110110001101010000000101011100000010001001010111010101110000001000000010001010110000010101011111001010101001010101100010110101101010110101101011010100101101011010010110101001110010101101010010001101010010100111010100101010100001010101010110101000101000101010000000000000000000000011110101000010101111011010110101001001011111000001010000000001000101010000111000100100011001000111000000010100010000000001000000000000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_195.jpg;0000010011001101010100111011000011000000001000000010001111010110111111110110010011001000011010001010000010101000011010101100000001000010111011111111000101000000000001010000000010101010111011000100010010111011010101101010000001101010010100101001010011100100001010010010100111010101101001000110101001010000101011100101000010101011111110010101000101001010101010101000010101010000101010110101010010101011010110110101101101010010010010011000000101011101111001101001110110000101111111010101110001111100111111000110000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_34.jpg;1110000000001010111011011101111101100000011110011101000101101101010001100100110010011010011010010110110101101011010101101010110101010000111110101111101111101010101010101010101010010001010101011111101101010001101010110101001010100100101010000100101001010010100100001010010001101001010010101001010111101101110100010111101010110101010000010010101010101000000000001010101010101001010100000110100000000000100000001011010010110000110010000100010011101011111101111100100111111101011110010010000000100101010111011001011
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_30.jpg;1110000111001000011110110000101000011100010000101010111101111000101010101001000100100101101101101001011010110101101011000000001010101101000101010101000110110100100001000000000001000111111101001111010001011011111100010110111010010010101101000110100100001010010110110101011110110101010010110101010010101000000100101110110001010100011011101111101111111011000101011111111010101010110100000100101011000100101010010110100001100100100100100100010001000000101101011010101100111010001001001100110000001010111000000000000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_191.jpg;0000111111000000101111111110100000100000001111110101110010100000001000100001010111010111110101011000000011100100001110101111101101010101011110111001101010101000001010101110101110010101010101011111110101011100000011101000010010101100011010110101111101010011111101010110000100101110101000001000010000111111101100010001101010101010001000000110000001001010000000001111110101010111001011110001010100111010110000101001011010110101110110010011001001101010000000000101110101110001100111011110100011110100101010000000111
